"","Human_presence","Agricultural_landuse","Resistance","Speed_of_Recovery","Amplification"
"Dypsis_decaryi_2",-0.269452264552243,0.0950524773406373,0.506124438397323,2.91827056101239,1.28348632565103
"Dypsis_decaryi_3",-0.269452264552243,0.0950524773406373,0.145181753742325,4.5150796831894,1.3914113721011
"Onychogalea_fraenata",-1.23011698433009,-0.824763074975758,0.57180070531976,4.78879175400422,8.30140344828418
"Euterpe_edulis",10.6775627947569,-4.58781041808301,0.507754822342553,5.36235361502367,11.1257745485675
"Geonoma_pohliana_weddelliana",8.28410776967257,-5.68879908781003,0.405730601657621,1.61798149984229,4.53001508438348
"Araucaria_muelleri",0.084716315769141,0.127719266655673,0.674047467893556,6.10566624654293,0.822849613500785
"Araucaria_muelleri_2",0.28073980045838,0.319348690089756,0.0404321991075427,0.601137710536965,7.95072862312197
"Araucaria_muelleri_3",0.151695786134694,2.22729124515033,0.816012894779628,5.65899681163052,3.30411337799717
"Araucaria_muelleri_4",-0.608718417098261,-0.201463140269713,0.109598168807133,6.57659924130307,9.90165184971766
"Didelphis_aurita",2.13250765860642,-1.38250375610295,0.830301506392469,4.74840585709143,1.15828465559801
"Propithecus_edwardsi",0.506324116444774,0.641914772302483,0.00787618385820451,4.91922641846012,3.51934094828006
"Propithecus_edwardsi_2",0.506324116444774,0.641914772302483,0.638660957162966,0.269852096642527,11.7340371176399
"Gardenia_actinocarpa",-0.730669547897316,-0.281548033894426,0.362663941285884,8.79315866056944,9.1854656542994
"Gardenia_actinocarpa_2",-0.730669547897316,-0.281548033894426,0.232127767047252,1.98707668820422,7.07788096769534
"Periandra_mediterranea",0.355301439502484,0.779514644709667,0.253594233968247,6.0904840043169,6.66518982676459
"Miconia_albicans",0.355301439502484,0.779514644709667,0.507549719056076,6.73995834290693,10.1450661437781
"Rourea_induta",0.355301439502484,0.779514644709667,0.619645432152276,2.49899345387249,10.143247404466
"Rourea_induta_2",0.355301439502484,0.779514644709667,0.890512545035525,5.03921958366311,9.0824850183551
"Myrsine_guianensis",0.355301439502484,0.779514644709667,0.540695100114003,7.72452919811292,3.77923432793778
"Roupala_montana",0.355301439502484,0.779514644709667,0.803357076185821,6.25021484359902,1.92979326884768
"Swietenia_macrophylla",-0.878457031965953,-0.436255870409347,0.46964077859938,5.52427618161625,12.878354066895
"Geonoma_schottiana",0.585575611334688,0.929328627515666,0.346736516647022,4.01044315547845,1.59297458744092
"Parkinsonia_aculeata",0.822872199115314,0.612004008449767,0.927767858856417,1.03957785583142,1.01251600848671
"Ptychosperma_macarthurii",9.41166503216238,-5.7412699501718,0.0180206057577393,4.74770355993658,11.6171698368421
"Heliconia_metallica",-0.860494962303741,-0.630677074501592,0.934033308019717,7.09713805422357,11.9984606422247
"Heliconia_metallica_2",-0.860494962303741,-0.630677074501592,0.681244216747773,5.22759523568706,3.58216699439639
"Heliconia_metallica_3",-0.860494962303741,-0.630677074501592,0.498558223954165,0.915543868556206,12.4474894567166
"Heliconia_metallica_4",-0.860494962303741,-0.630677074501592,0.376250475171723,5.11311670477165,4.00065991195744
"Bertholletia_excelsa",-0.148684521056056,-0.0200806956779188,0.87277706824785,2.82339054475618,3.79970931587648
"Bertholletia_excelsa_2",-0.148684521056056,-0.0200806956779188,0.268521552350411,8.97291278444749,5.06188559149965
"Bertholletia_excelsa_3",-0.815934343868534,-0.38757725329979,0.653274676626848,2.23162370329,2.76633911768761
"Bertholletia_excelsa_4",-0.815934343868534,-0.38757725329979,0.615067612180876,2.25821395137968,2.7487881399145
"Himatanthus_drasticus",1.69408399769724,2.51547278998611,0.276868840581473,8.99036577002149,5.62477643482806
"Himatanthus_drasticus_2",1.69408399769724,2.51547278998611,0.873877849668584,0.80999973027277,12.0356684503913
"Himatanthus_drasticus_3",1.69408399769724,2.51547278998611,0.675249814813515,1.24783782634602,1.62122487022518
"Heteropsis_flexuosa",-0.628984763101803,-0.155668798820303,0.430985889521632,4.44713057854758,12.0508074621132
"Heteropsis_macrophylla",-0.628984763101803,-0.155668798820303,0.818506555084192,1.54757622125623,11.1571075817639
"Heteropsis_oblongifolia",-0.628984763101803,-0.155668798820303,0.262074524633228,6.47964625673304,7.25327094593253
"Heteropsis_flexuosa_2",-0.628984763101803,-0.155668798820303,0.00691507563330957,6.01466615177397,5.70196529670946
"Heteropsis_macrophylla_2",-0.628984763101803,-0.155668798820303,0.402496266757309,6.94514254580487,11.033468253697
"Heteropsis_oblongifolia_2",-0.628984763101803,-0.155668798820303,0.557389650266536,1.34219168583049,12.7494428790713
"Giraffa_camelopardalis",16.2616343107572,-6.09228430978084,0.245460117686338,2.57821715852792,2.32640777112928
"Heliconia_acuminata",-0.500986051446106,-0.0723941673902966,0.657702746130502,5.99680922316695,10.2183478972032
"Heliconia_acuminata_2",-0.500986051446106,-0.0723941673902966,0.304439103785539,7.26300098462717,7.98737797530303
"Heliconia_acuminata_3",-0.500986051446106,-0.0723941673902966,0.255622110434701,5.39920348496326,10.4442415869038
"Heliconia_acuminata_4",-0.500986051446106,-0.0723941673902966,0.335916141513213,4.62752697343679,9.47069847368249
"Heliconia_acuminata_5",-0.500986051446106,-0.0723941673902966,0.459303260365732,1.67252452481895,4.16318939209812
"Giraffa_camelopardalis_2",-0.156950157792815,0.159838593962437,0.766466873134461,1.59056070177298,5.33444184119717
"Acinonyx_jubatus",-0.743291144893298,-0.331149001470925,0.889340561013586,4.72357381093133,5.20608651829156
"Mauritia_flexuosa",1.00984415908626,0.779423806249971,0.979346442170722,7.54902691974011,5.90961034506648
"Erythrocebus_patas",-0.731559866054506,-0.281366508759538,0.273031502889695,3.36177527093703,8.39797976298221
"Machaerium_cuspidatum",-0.79273692247701,-0.321167665815403,0.697427262114946,3.15632895067118,0.141878088172883
"Machaerium_cuspidatum_2",-0.79273692247701,-0.321167665815403,0.381169768956846,0.543044533077551,13.0022912026517
"Machaerium_cuspidatum_3",-0.79273692247701,-0.321167665815403,0.466094756999125,1.19109390019716,8.47787399814993
"Geonoma_macrostachys",-0.79273692247701,-0.321167665815403,0.0230137617410602,4.82719489075203,12.8268067065128
"Shorea_acuminata",-0.195410375092909,0.244337019774803,0.893890890256141,6.47795375307874,9.8445013217549
"Shorea_acuminata_2",-0.195410375092909,0.244337019774803,0.658749348419663,3.96505976829004,1.99922080024171
"Shorea_acuminata_3",-0.195410375092909,0.244337019774803,0.484731064642848,4.85473544128007,8.80610641177214
"Shorea_bracteolata",-0.195410375092909,0.244337019774803,0.594573981974565,5.04313948081232,6.14490605277109
"Shorea_bracteolata_2",-0.195410375092909,0.244337019774803,0.0643186089540696,2.92116160061634,4.47721537581851
"Shorea_bracteolata_3",-0.195410375092909,0.244337019774803,0.551739018763767,4.99029024159307,1.11081453589508
"Shorea_leprosula",-0.195410375092909,0.244337019774803,0.0735489429903695,9.48770460258747,3.0125449504809
"Shorea_leprosula_2",-0.195410375092909,0.244337019774803,0.213250309881681,7.03288992482671,12.7815021274073
"Shorea_leprosula_3",-0.195410375092909,0.244337019774803,0.432227371842058,8.69863358997441,3.65031528594109
"Shorea_leprosula_4",-0.195410375092909,0.244337019774803,0.0201383844255377,4.1261598064382,0.841175273698628
"Shorea_maxwelliana",-0.195410375092909,0.244337019774803,0.119867867201081,6.8448960844537,9.56094007092674
"Shorea_maxwelliana_2",-0.195410375092909,0.244337019774803,0.249219046277208,3.67970461252301,10.7182807337218
"Shorea_maxwelliana_3",-0.195410375092909,0.244337019774803,0.0222192209348957,2.4691801999226,1.85733335091318
"Shorea_ovalis",-0.195410375092909,0.244337019774803,0.982550993216849,1.55903931280339,11.5661654389837
"Shorea_ovalis_2",-0.195410375092909,0.244337019774803,0.371868159211272,3.76778776607251,5.95868506731316
"Shorea_ovalis_3",-0.195410375092909,0.244337019774803,0.347926646603543,0.00263809809478672,0.563287678694376
"Scaphium_macropodum",-0.956489081852218,-0.486666532810504,0.808419673657537,3.56923114128169,11.696554977103
"Scaphium_macropodum_2",-0.956489081852218,-0.486666532810504,0.458546810259719,0.22042898153272,4.96916243375452
"Scaphium_macropodum_3",-0.956489081852218,-0.486666532810504,0.554936441074826,0.0151675481440198,1.01295906543283
"Scaphium_macropodum_4",-0.956489081852218,-0.486666532810504,0.540296604568719,3.12167450443706,5.4827789772505
"Entandrophragma_cylindricum",0.342571957069566,0.476415905307383,0.0571640746538002,0.764483248250596,9.68912738865143
"Geonoma_orbignyana",-0.292697529675461,0.130486178813034,0.709589469239333,6.37302137712233,7.75568789041968
"Eremospatha_macrocarpa",-0.233490662184616,0.21956238078593,0.296979744699232,5.36108553448938,1.78052807599932
"Laccosperma_secundiflorum",-0.233490662184616,0.21956238078593,0.981919276649792,2.22311160812713,8.80097022802531
"Eidolon_helvum",10.912650676904,-4.41641007976338,0.250856393882284,0.346731009222981,1.38141670661102
"Eremospatha_macrocarpa_2",-0.237735417783962,0.216800786911478,0.821108590648361,2.22260077394204,7.82151426173225
"Hyparrhenia_diplandra",0.986036196225208,0.224650458407775,0.659572793920577,1.5742666881917,4.17883359344018
"Hyparrhenia_diplandra_2",0.986036196225208,0.224650458407775,0.84006041408527,5.22752295460659,11.7412394502599
"Hyparrhenia_diplandra_3",0.986036196225208,0.224650458407775,0.522976991847415,6.05743676496056,8.8257352231356
"Borassus_aethiopum",0.986036196225208,0.224650458407775,0.660055134174872,5.51026361123827,4.47497282570967
"Borassus_aethiopum_2",0.986036196225208,0.224650458407775,0.61492913362674,9.3393810553978,9.53297749938941
"Borassus_aethiopum_3",0.986036196225208,0.224650458407775,0.47450570163529,2.10652420329802,10.8835323263159
"Prunus_africana",0.742912197709855,2.86795030288507,0.866565031047069,6.37468342131809,4.21291404248214
"Podocnemis_expansa",-0.926144120801682,-0.60160664191905,0.88997906638648,6.97241366225087,3.91471553451938
"Euterpe_oleracea",-0.69081691971299,-0.312736014037929,0.953306521506322,9.09066620724265,9.59410630607558
"Euterpe_oleracea_2",0.506464783158853,-0.213687131341863,0.899120402060665,7.69595053786441,9.11097024118882
"Juniperus_procera",-0.0766829230670952,0.380543280139219,0.333755718956192,8.6047121550074,13.3756193466308
"Vriesea_sanguinolenta",0.179894231821919,0.252153177610943,0.0859458163014192,0.194851234664057,12.4876131312493
"Forpus_passerinus",0.0959449443702257,0.203806519766925,0.210893597751228,0.177688590626778,13.1038141794681
"Forpus_passerinus_2",0.0959449443702257,0.203806519766925,0.0308925033941097,2.93560808122988,3.78240572275036
"Khaya_senegalensis",-0.337233892070898,0.0931046996048039,0.11920847061582,6.24496926525138,11.0380029049635
"Aspasia_principissa",1.38695200320482,0.653965772985454,0.639242980500162,2.34524934027861,11.5418110782207
"Vriesea_sanguinolenta_2",1.38695200320482,0.653965772985454,0.8327471316699,3.75069929606376,4.63169032689234
"Vriesea_sanguinolenta_3",1.38695200320482,0.653965772985454,0.259558620849876,4.21343487701924,1.47838598532442
"Khaya_senegalensis_2",1.47788083661614,1.27399947643017,0.690900693751607,3.38185812074603,0.359627950410874
"Vriesea_sanguinolenta_4",11.6492601816423,-4.81132761759967,0.140022009851389,0.232087380121466,4.16136472011383
"Khaya_senegalensis_3",0.506324116444774,0.641914772302483,0.0166078966598341,6.526748930777,10.2822922286808
"Euterpe_precatoria",1.40230140170707,1.1189355775119,0.245628364727995,3.88348532644971,3.25498756936964
"Euterpe_precatoria_2",1.40230140170707,1.1189355775119,0.897931620179656,5.47536347779888,6.34196117528472
"Calathea_micans",1.25523544614146,0.903119609310225,0.150884086851359,3.13397150225474,9.24123316891962
"Calathea_micans_2",1.25523544614146,0.903119609310225,0.967841964115737,8.52572437970089,2.41304710272848
"Khaya_senegalensis_4",-0.465232603726596,0.00983006817479778,0.781070791693557,9.28298857765502,11.6293774544793
"Cebus_capucinus",2.29920134393664,3.76173143929218,0.797973598558257,7.51648763934634,3.02450012590698
"Avicennia_germinans",9.9575396480957,-5.51473853479901,0.322491206258624,6.53756799485411,7.32364934298853
"Rhizophora_mangle",9.9575396480957,-5.51473853479901,0.366862461934775,6.21239409268289,2.56110190898245
"Khaya_senegalensis_5",1.31412867724094,1.10850060943507,0.607184993239137,6.49657520671113,11.1323504096839
"Khaya_senegalensis_6",1.31412867724094,1.10850060943507,0.487236353088229,5.01251768743842,0.0231462479019216
"Phyllanthus_emblica",0.923344674368833,3.04430121093569,0.92936753950874,5.58036946168943,8.383721496162
"Phyllanthus_indofischeri",0.923344674368833,3.04430121093569,0.722576629427492,8.90686896111435,0.887075343612965
"Aquilaria_crassna",9.79364682200641,-4.82463549814977,0.992828465047264,0.316190715541846,4.87278414262469
"Guarianthe_aurantiaca",0.883414908553359,0.0338729506467305,0.494959357793813,8.16174393028032,0.982481252633292
"Guarianthe_aurantiaca_2",0.883414908553359,0.0338729506467305,0.516549293530761,4.55454981837207,10.5236276645581
"Guarianthe_aurantiaca_3",0.883414908553359,0.0338729506467305,0.125697065857269,3.13456463045478,12.5628577832506
"Oncidium_poikilostalix",0.154022586054724,0.589601300590106,0.806689805464723,3.46280928594407,7.14919751798912
"Calamus_nambariensis",1.96942847045616,1.7705201641848,0.778551543565358,8.41789809563059,0.794640959078677
"Calamus_rhabdocladus",1.96942847045616,1.7705201641848,0.393187476123141,8.12265028143372,3.20915417895422
"Daemonorops_poilanei",1.96942847045616,1.7705201641848,0.616721577668792,3.1868824032501,2.72691803349046
"Dioon_merolae",-0.260998864322364,0.151109001027079,0.427277342400902,2.75636210202916,12.6850841917013
"Dioon_merolae_2",0.583594053183084,2.70533615986478,0.508595346027738,8.84615387606686,10.5763458977576
"Catopsis_compacta",-0.39116009629321,-0.0514993718183549,0.224634565212042,9.07263785272244,0.0748215920629362
"Tillandsia_macdougallii",-0.234838113257664,-0.464929621368652,0.416119689716749,2.76016686945095,9.48029361963222
"Tillandsia_violacea",-0.234838113257664,-0.464929621368652,0.541286422843954,3.25513192725141,12.578247078999
"Bursera_glabrifolia",-0.0341714058159496,-0.908473068211057,0.703107531721422,1.12767356638388,6.41720925920458
"Mammillaria_dixanthocentron",1.97246033400499,1.0227596072891,0.95943395870328,3.87670316877213,8.25852673977427
"Mammillaria_hernandezii",0.0336713272314005,0.27544836613821,0.687841487131601,0.226468416650526,7.54689636638682
"Mammillaria_hernandezii_2",-0.303642964666537,0.0559951937544709,0.0760614339773714,8.04089304480423,3.45723816186713
"Echeveria_longissima",-0.303642964666537,0.0559951937544709,0.502278099798595,2.56414005562636,13.0918210505109
"Mammillaria_huitzilopochtli",6.67131126389076,-0.814501052444722,0.317919198611421,2.21001790964215,10.1857558824424
"Mammillaria_huitzilopochtli_2",-0.144365386555168,0.0966079202922659,0.257452125969927,4.62014077961379,2.46533234739618
"Chamaedorea_elegans",-0.402335456074578,0.0504841547573918,0.523806122315478,5.5565887266606,1.56818273492095
"Mammillaria_solisioides",1.70678817186577,0.848829088516525,0.726466564881432,9.40882528246457,6.70842928781825
"Dioon_caputoi",-0.303642964666537,0.0559951937544709,0.949400393546738,6.36305763692663,0.95964095654135
"Escontria_chiotilla",-0.359162534468116,0.0788381527797019,0.00393294400839273,1.22951585678672,4.1338008241514
"Escontria_chiotilla_2",1.32624009382856,3.12953054102187,0.199610805708496,5.86593358907699,11.3192055526481
"Prosopis_laevigata",-0.13989080529133,0.221494060749571,0.525054475397281,7.50083874962347,13.1876934513113
"Lepanthes_rubripetala",3.93257893825773,0.47215039811587,0.755657956176854,4.95998664697023,3.19087151116601
"Lepanthes_rubripetala_2",3.93257893825773,0.47215039811587,0.59074897300378,2.3878342498906,2.63280778271741
"Lepanthes_rubripetala_3",3.93257893825773,0.47215039811587,0.616679491636034,3.11587084204126,1.13242424316436
"Lepanthes_rubripetala_4",3.93257893825773,0.47215039811587,0.916866164035866,2.60892089686252,9.61961671887511
"Lepanthes_rubripetala_5",3.93257893825773,0.47215039811587,0.296801443435663,1.70638764045118,3.02794669394106
"Lepanthes_rubripetala_6",3.93257893825773,0.47215039811587,0.881792657347404,7.80078666211086,5.20981172572256
"Lepanthes_rubripetala_7",3.93257893825773,0.47215039811587,0.185734056543056,0.869089439721178,4.11667336132004
"Lepanthes_eltoroensis",2.91867714096273,1.41669067539706,0.338792285532132,3.83532371130654,11.7868404231794
"Lepanthes_eltoroensis_2",2.91867714096273,1.41669067539706,0.093976476984446,6.48365004325412,5.72653404961036
"Lepanthes_eltoroensis_3",2.91867714096273,1.41669067539706,0.671602460309446,4.98693630235043,5.02484951005903
"Lepanthes_eltoroensis_4",2.91867714096273,1.41669067539706,0.0398026795077632,1.61653529423822,11.5638045125994
"Lepanthes_rubripetala_8",2.91867714096273,1.41669067539706,0.561817868547436,3.18751038988726,2.69777182065493
"Lepanthes_rubripetala_9",2.91867714096273,1.41669067539706,0.296353460946339,6.64574904110835,2.73494852667049
"Lepanthes_rubripetala_10",2.91867714096273,1.41669067539706,0.422145169797381,3.53492360798591,6.35933858580205
"Lepanthes_rubripetala_11",2.91867714096273,1.41669067539706,0.230142268812999,9.32645310845688,10.3233226241884
"Lepanthes_rubripetala_12",2.91867714096273,1.41669067539706,0.458672297929346,6.87229133219928,2.08421303828397
"Lepanthes_rubripetala_13",2.91867714096273,1.41669067539706,0.498649050017968,0.196064533818545,4.53968493217529
"Lepanthes_rubripetala_14",2.91867714096273,1.41669067539706,0.512471640540721,2.22332808217655,11.982704984501
"Syzygium_jambos",4.09629586513404,0.637646350392035,0.910195130405842,5.97376991964467,7.84489185238824
"Lepanthes_rupestris",3.12509890466585,0.00559140851374662,0.430546331456535,2.82827906745445,12.3652230371015
"Lepanthes_rupestris_2",3.12509890466585,0.00559140851374662,0.118387963174474,4.98580109960976,11.1692845145615
"Lepanthes_rupestris_3",3.12509890466585,0.00559140851374662,0.0319495589727865,2.7425236202218,9.37708512858827
"Lepanthes_rupestris_4",3.12509890466585,0.00559140851374662,0.636940808617882,3.4910137824098,4.26815120423198
"Lepanthes_rupestris_5",3.12509890466585,0.00559140851374662,0.133858248654969,9.235288955952,8.69366267154244
"Lepanthes_rupestris_6",3.12509890466585,0.00559140851374662,0.75709021539646,5.94861279881225,9.63608400452748
"Lepanthes_rupestris_7",3.12509890466585,0.00559140851374662,0.923197044221119,1.14008765400286,1.33440251822012
"Lepanthes_rupestris_8",3.12509890466585,0.00559140851374662,0.254984707736353,0.293304982465248,10.268115636539
"Lepanthes_rupestris_9",3.12509890466585,0.00559140851374662,0.17210803941136,1.77523433586427,7.73026375206593
"Lepanthes_rupestris_10",3.12509890466585,0.00559140851374662,0.490145216459789,5.25252440171771,7.09120410211351
"Lepanthes_rupestris_11",3.12509890466585,0.00559140851374662,0.0802872036793927,8.13052296514527,6.50049310563856
"Acacia_bilimekii",3.4411783097403,-0.0243581281625476,0.362714703895855,2.82062277500382,7.11465321183413
"Neobuxbaumia_macrocephala",3.4411783097403,-0.0243581281625476,0.649074034214201,3.8800554858075,4.21157365095186
"Neobuxbaumia_macrocephala_2",3.4411783097403,-0.0243581281625476,0.804929603244592,4.89872757429628,6.2980561805186
"Neobuxbaumia_mezcalaensis",3.4411783097403,-0.0243581281625476,0.30089125262097,0.641071555343196,1.46361190301653
"Neobuxbaumia_mezcalaensis_2",3.4411783097403,-0.0243581281625476,0.20105971610538,5.40285385629181,6.23635383858233
"Neobuxbaumia_tetetzo",3.4411783097403,-0.0243581281625476,0.747611047109405,6.45242879171558,3.02161812092945
"Neobuxbaumia_tetetzo_2",3.4411783097403,-0.0243581281625476,0.640184852921481,7.78251434104384,3.49463062095381
"Neobuxbaumia_tetetzo_3",3.4411783097403,-0.0243581281625476,0.330985006782262,1.51529512241993,11.9689446012384
"Neobuxbaumia_tetetzo_4",3.4411783097403,-0.0243581281625476,0.399094255477357,2.27179004507833,12.5930007068233
"Aechmea_magdalenae",-0.328243938629616,0.10734498746087,0.212205404910393,3.24963762089895,0.559997384410061
"Aechmea_magdalenae_2",-0.328243938629616,0.10734498746087,0.125859502437356,2.38331290317749,4.348412994138
"Aechmea_magdalenae_3",-0.328243938629616,0.10734498746087,0.820106816177318,2.9733023827682,10.1094770146269
"Lepanthes_rupestris_12",10.1235693682772,-4.4934377087061,0.0379489171218002,4.87316901198631,9.29673105059336
"Lepanthes_rupestris_13",10.1235693682772,-4.4934377087061,0.856002672909822,5.36622860500085,9.87817787260183
"Lepanthes_rupestris_14",10.1235693682772,-4.4934377087061,0.352115151680011,2.82382862574255,2.17886193209723
"Pseudomitrocereus_fulviceps",1.47788083661614,1.27399947643017,0.349360599182943,1.14186459746073,9.08657669053212
"Tolumnia_variegata",8.58752232170073,-5.49917194290564,0.541135314754739,3.45246286369932,3.49387615944294
"Cecropia_obtusifolia",-0.222827189082523,0.233533292045638,0.39818795408897,6.1081567866683,10.6306977740093
"Mammillaria_napina",0.100096381832412,0.444997229166947,0.552606656228875,4.64125896684699,9.45135354613595
"Stenocactus_crispatus",2.81555523015691,-0.651696637756055,0.918604992623517,1.99153438397948,1.38333718580212
"Zamia_inermis",-0.0603234623901617,0.391186575221203,0.848696499904777,7.18853902661322,10.9078833330169
"Sceloporus_grammicus",9.42886555644533,-1.427595042936,0.453364840584941,6.25054914807127,0.0396325741622247
"Quercus_rugosa",9.8697582339607,-5.05439625521559,0.0574373633203147,0.804440754907559,9.3725332429867
"Magnolia_macrophylla_dealbata",1.88162018311509,1.66300151184265,0.893262848184376,0.0699060524518559,11.4993723441787
"Jacquiniella_leucomelana",8.33962733947415,-5.71164204683526,0.226163063053559,3.73968660085298,10.892783869329
"Jacquiniella_leucomelana_2",8.33962733947415,-5.71164204683526,0.856175275003719,3.80211819374718,8.92474038942229
"Jacquiniella_leucomelana_3",8.33962733947415,-5.71164204683526,0.279054714524779,2.51580975106584,2.29098900777088
"Jacquiniella_leucomelana_4",8.33962733947415,-5.71164204683526,0.149120828993399,4.12093293158088,1.1592919050033
"Jacquiniella_teretifolia",8.33962733947415,-5.71164204683526,0.98737429331537,0.686184311372486,10.1882882303548
"Jacquiniella_teretifolia_2",8.33962733947415,-5.71164204683526,0.730131131911666,8.58269089953621,9.78958176506874
"Jacquiniella_teretifolia_3",8.33962733947415,-5.71164204683526,0.1237094074426,6.34362034505632,0.880537068544492
"Lycaste_aromatica",8.33962733947415,-5.71164204683526,0.734585025792448,3.83895646882053,8.843265899024
"Lycaste_aromatica_2",8.33962733947415,-5.71164204683526,0.437063584594799,2.28973180729374,2.85516157301676
"Lycaste_aromatica_3",8.33962733947415,-5.71164204683526,0.134401611328481,5.79536254328417,8.45227035363963
"Lycaste_aromatica_4",8.33962733947415,-5.71164204683526,0.0440286315142968,3.5496178835554,0.895952178424221
"Tillandsia_deppeana",0.361175645981815,0.606446100128411,0.519324618730621,3.28748701440148,10.5431662525895
"Tillandsia_juncea",0.361175645981815,0.606446100128411,0.18280283700384,5.06752798418202,0.238671470161299
"Tillandsia_multicaulis",0.361175645981815,0.606446100128411,0.414022977580982,2.81507215009032,0.637467685411414
"Tillandsia_punctulata",0.650730787209104,0.338659372606921,0.430805724700827,0.0698261346908585,4.79016870436852
"Sceloporus_grammicus_2",1.10180305346018,-0.39814111317121,0.845808813193006,8.79995278006774,1.17240889385369
"Zea_diploperennis",-0.117490117377921,0.295031129568664,0.952471511659529,2.37403680657063,0.60562429603148
"Sceloporus_grammicus_3",2.32447311910597,-0.691911504464305,0.651997674495703,0.00546426954605831,4.45544870966147
"Mammillaria_magnimamma",10.6775627947569,-4.58781041808301,0.846462632144937,8.52292860953244,13.2317547603126
"Mammillaria_magnimamma_2",10.6775627947569,-4.58781041808301,0.879688141740328,1.32410950311709,5.51717616870511
"Mammillaria_magnimamma_3",10.6775627947569,-4.58781041808301,0.998457448645885,6.87852335576305,6.73315439855402
"Tetramolopium_arenarium",0.178819797694359,0.310917038312282,0.986933210923782,8.29997224898509,4.10983724741925
"Sceloporus_grammicus_4",6.75232042655434,-1.85938602085845,0.547544540711617,3.92231568322659,11.1259828118346
"Clidemia_hirta",9.1728142211812,-5.12380153748215,0.405460906462171,2.07638165917447,9.70864188473923
"Sceloporus_grammicus_5",4.71775377711558,-0.0472045690143323,0.838254685562298,5.8845138990582,11.111404143342
"Sabal_yapa",0.178819797694359,0.310917038312282,0.418502539611141,8.26716118286814,9.49628717284155
"Sabal_yapa_2",0.178819797694359,0.310917038312282,0.035969819335879,6.44197279552358,4.82680598254943
"Manilkara_zapota",0.607908497474476,2.72088874065588,0.11440522471214,6.42716236320166,5.42548716448891
"Clidemia_hirta_2",-0.895106476136848,-0.446967305848059,0.664055713566792,8.6063036432562,6.20678142008127
"Sceloporus_grammicus_6",6.73056615123181,-1.41737083340651,0.725784385587178,4.14462023642162,3.91598898495259
"Sceloporus_grammicus_7",2.5030633971953,0.690394544522356,0.818132612208185,8.64671731906987,12.9596704056426
"Sceloporus_grammicus_8",1.84429649285447,-0.539734549118588,0.901574009388668,3.54686031468979,6.18589382646637
"Argyroxiphium_sandwicense",-0.561775427545337,-0.1144327099321,0.00454585829805757,6.70647001980264,2.7825348613499
"Neobuxbaumia_polylopha",-0.337233892070898,0.0931046996048039,0.607130549149028,6.72436917726157,10.756204433244
